Bar,Date,Time,Open,High,Low,Close
651,07/28/92,00:00,11.375,11.625,11.3125,11.625
652,07/29/92,00:00,11.65625,11.9375,11.625,11.8125
653,07/30/92,00:00,11.8125,11.875,11.6875,11.8125
654,07/31/92,00:00,11.8125,11.875,11.6875,11.6875
655,08/03/92,00:00,11.75,11.8125,11.375,11.4375
656,08/04/92,00:00,11.25,11.4375,11.1875,11.375
657,08/05/92,00:00,11.375,11.375,11.125,11.1875
658,08/06/92,00:00,11.0625,11.125,10.6875,11.00
659,08/07/92,00:00,10.50,10.9375,10.375,10.84375
660,08/10/92,00:00,10.8125,11.125,10.75,11.03125
661,08/11/92,00:00,11.125,11.125,10.75,10.875
662,08/12/92,00:00,10.9375,11.0625,10.8125,11.03125
663,08/13/92,00:00,11.125,11.375,11.0625,11.1875
664,08/14/92,00:00,11.25,11.3125,11.125,11.1875
665,08/17/92,00:00,11.0625,11.1875,10.9375,11.1875
666,08/18/92,00:00,11.125,11.3125,11.125,11.1875
667,08/19/92,00:00,11.15625,11.3125,11.125,11.125
668,08/20/92,00:00,11.1875,11.25,11.0625,11.1875
669,08/21/92,00:00,11.1875,11.3125,11.00,11.1875
670,08/24/92,00:00,11.0625,11.1875,10.8125,10.8125
671,08/25/92,00:00,10.8125,11.125,10.8125,11.09375
672,08/26/92,00:00,11.0625,11.125,10.8125,11.0625
673,08/27/92,00:00,11.1875,11.28125,11.0625,11.125
674,08/28/92,00:00,11.0625,11.3125,11.00,11.25
675,08/31/92,00:00,11.25,11.5625,11.1875,11.50
676,09/01/92,00:00,11.5625,11.625,11.4375,11.625
677,09/02/92,00:00,11.625,12.1875,11.625,12.125
678,09/03/92,00:00,12.25,12.3125,11.9375,11.9375
679,09/04/92,00:00,12.0625,12.0625,11.6875,11.8125
680,09/08/92,00:00,11.6875,12.00,11.625,11.9375
681,09/09/92,00:00,12.00,12.3125,11.9375,12.25
682,09/10/92,00:00,12.00,12.375,11.875,12.3125
683,09/11/92,00:00,12.25,12.3125,11.875,11.90625
684,09/14/92,00:00,12.25,12.50,12.125,12.375
685,09/15/92,00:00,12.3125,12.3125,11.9375,12.0625
686,09/16/92,00:00,11.9375,12.0625,11.625,11.75
687,09/17/92,00:00,11.8125,11.8125,11.34375,11.50
688,09/18/92,00:00,11.4375,11.71875,11.3125,11.625
689,09/21/92,00:00,11.6875,11.9375,11.5625,11.625
690,09/22/92,00:00,11.6875,11.6875,11.3125,11.4375
691,09/23/92,00:00,11.50,11.875,11.375,11.875
692,09/24/92,00:00,11.8125,11.9375,11.5625,11.5625
693,09/25/92,00:00,11.5625,11.625,11.3125,11.375
694,09/28/92,00:00,11.25,11.25,10.9375,11.1875
695,09/29/92,00:00,11.125,11.375,11.00,11.21875
696,09/30/92,00:00,11.25,11.375,11.125,11.28125
697,10/01/92,00:00,11.1875,11.28125,11.0625,11.0625
698,10/02/92,00:00,11.125,11.1875,10.75,10.9375
699,10/05/92,00:00,10.8125,10.9375,10.375,10.875
700,10/06/92,00:00,10.9375,11.25,10.6875,11.1875
701,10/07/92,00:00,11.25,11.3125,10.875,10.9375
702,10/08/92,00:00,11.00,11.0625,10.75,10.875
703,10/09/92,00:00,10.875,11.00,10.75,10.84375
704,10/12/92,00:00,10.8125,11.0625,10.8125,11.00
705,10/13/92,00:00,11.1875,11.50,11.125,11.34375
706,10/14/92,00:00,11.3125,11.5625,11.25,11.50
707,10/15/92,00:00,11.4375,11.50,11.3125,11.375
708,10/16/92,00:00,11.6875,12.375,11.625,12.25
709,10/19/92,00:00,12.25,12.3125,12.125,12.25
710,10/20/92,00:00,12.25,12.50,12.125,12.28125
711,10/21/92,00:00,12.3125,12.375,12.00,12.125
712,10/22/92,00:00,12.125,12.3125,12.0625,12.1875
713,10/23/92,00:00,12.3125,12.375,12.0625,12.1875
714,10/26/92,00:00,12.1875,12.875,12.125,12.875
715,10/27/92,00:00,12.875,13.125,12.75,12.875
716,10/28/92,00:00,12.8125,13.1875,12.6875,13.0625
717,10/29/92,00:00,13.0625,13.50,12.875,13.3125
718,10/30/92,00:00,13.375,13.375,13.00,13.125
719,11/02/92,00:00,13.125,13.1875,12.9375,13.0625
720,11/03/92,00:00,13.125,13.125,12.875,13.00
721,11/04/92,00:00,13.00,13.1875,13.00,13.125
722,11/05/92,00:00,13.125,13.75,13.125,13.75
723,11/06/92,00:00,13.6875,14.125,13.6875,13.9375
724,11/09/92,00:00,14.00,14.00,13.6875,13.8125
725,11/10/92,00:00,13.75,14.125,13.6875,14.0625
726,11/11/92,00:00,14.125,14.5625,14.0625,14.1875
727,11/12/92,00:00,14.25,14.375,14.09375,14.21875
728,11/13/92,00:00,14.25,14.3125,14.00,14.0625
729,11/16/92,00:00,14.0625,14.4375,14.00,14.34375
730,11/17/92,00:00,14.3125,14.375,13.71875,13.8125
731,11/18/92,00:00,14.00,14.5625,13.875,14.4375
732,11/19/92,00:00,14.4375,14.875,14.4375,14.5625
733,11/20/92,00:00,14.625,14.6875,14.25,14.375
734,11/23/92,00:00,14.125,14.25,14.0625,14.1875
735,11/24/92,00:00,14.25,14.375,14.125,14.375
736,11/25/92,00:00,14.25,14.3125,14.00,14.125
