Bar,Date,Time,Open,High,Low,Close
7175,12/05/11,00:00,2666.47,2674.53,2641.59,2655.76
7176,12/06/11,00:00,2655.02,2663.63,2639.18,2649.56
7177,12/07/11,00:00,2638.61,2660.24,2612.80,2649.21
7178,12/08/11,00:00,2633.30,2645.92,2592.55,2596.38
7179,12/09/11,00:00,2603.18,2653.46,2603.18,2646.85
7180,12/12/11,00:00,2617.32,2617.32,2591.42,2612.26
7181,12/13/11,00:00,2629.67,2639.74,2568.44,2579.27
7182,12/14/11,00:00,2566.21,2568.44,2525.88,2539.31
7183,12/15/11,00:00,2565.93,2565.94,2536.58,2541.01
7184,12/16/11,00:00,2554.62,2585.42,2548.00,2555.33
7185,12/19/11,00:00,2564.07,2570.65,2518.01,2523.14
7186,12/20/11,00:00,2567.25,2604.52,2566.87,2603.73
7187,12/21/11,00:00,2589.77,2590.61,2544.66,2577.97
7188,12/22/11,00:00,2584.33,2601.99,2581.92,2599.45
7189,12/23/11,00:00,2607.43,2618.84,2599.89,2618.64
7190,12/27/11,00:00,2613.51,2633.34,2610.77,2625.20
7191,12/28/11,00:00,2626.19,2626.34,2586.85,2589.98
7192,12/29/11,00:00,2596.33,2614.87,2593.04,2613.74
7193,12/30/11,00:00,2610.23,2616.46,2604.60,2605.15
7194,01/03/12,00:00,2657.39,2665.90,2641.98,2648.72
7195,01/04/12,00:00,2639.90,2653.18,2627.23,2648.36
7196,01/05/12,00:00,2642.57,2673.56,2631.23,2669.86
7197,01/06/12,00:00,2671.17,2682.12,2658.83,2674.22
7198,01/09/12,00:00,2682.98,2683.78,2662.96,2676.56
7199,01/10/12,00:00,2704.42,2712.50,2694.33,2702.50
7200,01/11/12,00:00,2695.77,2714.29,2690.73,2710.76
7201,01/12/12,00:00,2716.87,2726.43,2697.32,2724.70
7202,01/13/12,00:00,2707.41,2712.93,2689.58,2710.67
7203,01/17/12,00:00,2736.34,2742.73,2721.03,2728.08
7204,01/18/12,00:00,2731.16,2769.71,2730.05,2769.71
7205,01/19/12,00:00,2779.74,2793.35,2777.17,2788.33
7206,01/20/12,00:00,2776.04,2787.20,2775.87,2786.70
7207,01/23/12,00:00,2786.21,2804.99,2769.82,2784.17
7208,01/24/12,00:00,2771.58,2788.38,2766.34,2786.64
7209,01/25/12,00:00,2803.23,2822.79,2788.95,2818.31
7210,01/26/12,00:00,2828.78,2834.30,2794.78,2805.28
7211,01/27/12,00:00,2797.66,2821.55,2797.24,2816.55
7212,01/30/12,00:00,2790.40,2816.85,2782.44,2811.94
7213,01/31/12,00:00,2825.76,2830.45,2798.77,2813.84
7214,02/01/12,00:00,2830.10,2855.73,2825.19,2848.27
7215,02/02/12,00:00,2854.10,2868.23,2849.40,2859.68
7216,02/03/12,00:00,2888.95,2908.13,2885.84,2905.66
7217,02/06/12,00:00,2892.52,2903.03,2887.33,2901.99
7218,02/07/12,00:00,2895.91,2910.27,2885.17,2904.08
7219,02/08/12,00:00,2906.59,2918.26,2892.71,2915.86
7220,02/09/12,00:00,2922.46,2930.68,2904.51,2927.23
7221,02/10/12,00:00,2902.00,2910.98,2895.10,2903.88
7222,02/13/12,00:00,2926.21,2933.93,2913.89,2931.39
7223,02/14/12,00:00,2921.70,2932.08,2911.60,2931.83
7224,02/15/12,00:00,2943.42,2958.19,2911.33,2915.83
7225,02/16/12,00:00,2915.67,2961.38,2912.72,2959.85
7226,02/17/12,00:00,2958.22,2962.78,2941.55,2951.78
7227,02/21/12,00:00,2957.30,2965.05,2934.07,2948.57
7228,02/22/12,00:00,2942.77,2950.37,2929.68,2933.17
7229,02/23/12,00:00,2933.16,2958.42,2922.96,2956.98
7230,02/24/12,00:00,2963.13,2970.88,2958.82,2963.75
7231,02/27/12,00:00,2945.87,2976.08,2933.30,2966.16
7232,02/28/12,00:00,2969.25,2988.59,2966.61,2986.76
7233,02/29/12,00:00,2991.67,3000.11,2961.77,2966.89
7234,03/01/12,00:00,2979.11,2996.37,2974.59,2988.97
7235,03/02/12,00:00,2986.08,2995.97,2968.00,2976.19
7236,03/05/12,00:00,2969.73,2973.93,2940.52,2950.48
7237,03/06/12,00:00,2917.52,2921.77,2900.28,2910.32
7238,03/07/12,00:00,2922.57,2940.28,2920.54,2935.69
7239,03/08/12,00:00,2954.40,2976.05,2945.73,2970.42
7240,03/09/12,00:00,2975.09,2993.98,2973.96,2988.34
7241,03/12/12,00:00,2989.05,2994.10,2973.65,2983.66
7242,03/13/12,00:00,3003.71,3039.89,2996.46,3039.88
7243,03/14/12,00:00,3042.21,3051.37,3024.73,3040.73
7244,03/15/12,00:00,3048.58,3059.81,3037.82,3056.37
7245,03/16/12,00:00,3058.49,3060.82,3047.69,3055.26
7246,03/19/12,00:00,3057.24,3087.10,3050.89,3078.32
7247,03/20/12,00:00,3060.93,3078.72,3050.82,3074.15
7248,03/21/12,00:00,3077.44,3090.08,3069.09,3075.32
7249,03/22/12,00:00,3055.00,3068.50,3050.70,3063.32
7250,03/23/12,00:00,3066.37,3070.93,3044.67,3067.92
7251,03/26/12,00:00,3090.52,3122.57,3090.05,3122.57
7252,03/27/12,00:00,3124.06,3134.17,3119.03,3120.35
7253,03/28/12,00:00,3123.84,3130.56,3086.93,3104.96
7254,03/29/12,00:00,3087.25,3099.80,3069.81,3095.36
7255,03/30/12,00:00,3110.97,3111.55,3079.05,3091.57
7256,04/02/12,00:00,3085.94,3123.03,3079.78,3119.70
7257,04/03/12,00:00,3119.65,3128.25,3097.41,3113.57
7258,04/04/12,00:00,3085.46,3086.35,3052.58,3068.09
7259,04/05/12,00:00,3061.75,3083.38,3061.14,3080.50
7260,04/09/12,00:00,3037.28,3058.76,3032.22,3047.08
7261,04/10/12,00:00,3044.67,3055.20,2987.00,2991.22
7262,04/11/12,00:00,3020.15,3030.51,3008.75,3016.46
7263,04/12/12,00:00,3023.11,3059.26,3020.44,3055.55
7264,04/13/12,00:00,3045.08,3045.42,3010.77,3011.33
7265,04/16/12,00:00,3027.57,3027.57,2975.87,2988.40
7266,04/17/12,00:00,3002.02,3052.76,2999.49,3042.82
7267,04/18/12,00:00,3031.82,3045.04,3023.91,3031.45
7268,04/19/12,00:00,3028.20,3058.72,2994.94,3007.56
7269,04/20/12,00:00,3023.73,3034.69,2999.01,3000.45
7270,04/23/12,00:00,2969.00,2973.38,2946.04,2970.45
7271,04/24/12,00:00,2967.37,2979.08,2950.38,2961.60
7272,04/25/12,00:00,3013.65,3031.41,3010.57,3029.63
7273,04/26/12,00:00,3029.62,3056.77,3027.79,3050.61
7274,04/27/12,00:00,3060.34,3076.44,3043.30,3069.20
7275,04/30/12,00:00,3060.06,3063.66,3043.25,3046.36
7276,05/01/12,00:00,3044.79,3085.40,3041.62,3050.44
7277,05/02/12,00:00,3035.07,3061.47,3028.94,3059.85
7278,05/03/12,00:00,3061.13,3061.38,3016.20,3024.30
7279,05/04/12,00:00,3001.15,3001.48,2956.34,2956.34
7280,05/07/12,00:00,2940.41,2970.20,2939.21,2957.76
7281,05/08/12,00:00,2939.36,2952.65,2900.06,2946.27
7282,05/09/12,00:00,2912.41,2948.77,2900.18,2934.71
7283,05/10/12,00:00,2950.21,2950.21,2923.14,2933.64
7284,05/11/12,00:00,2919.35,2960.38,2918.74,2933.82
7285,05/14/12,00:00,2907.78,2924.89,2898.90,2902.58
7286,05/15/12,00:00,2902.30,2930.68,2889.39,2893.76
7287,05/16/12,00:00,2904.67,2913.90,2872.25,2874.04
7288,05/17/12,00:00,2874.71,2879.22,2813.69,2813.69
7289,05/18/12,00:00,2814.43,2827.28,2774.45,2778.79
7290,05/21/12,00:00,2782.55,2848.83,2774.76,2847.21
